bioassay_id,extraction_id,processing_id,expedition_id,target_species,assay_date,assay_type,therapeutic_target,cell_line_organism,assay_format,concentration_range_um,positive_control,incubation_time_hours,ic50_value_nm,max_inhibition_percent,hill_coefficient,selectivity_index,cytotoxicity_cc50_um,therapeutic_window,dose_response_quality,assay_reproducibility,statistical_significance,mechanism_of_action,structure_activity_notes,follow_up_priority,patent_potential,literature_precedent,assay_cost_usd,researcher,assay_notes
EXP-0069-PROC-2-EXT-1-ASSAY-1,EXP-0069-PROC-2-EXT-1,EXP-0069-PROC-2,EXP-0069,Phyllobates terribilis,2024-01-19,Sodium Channel Assay,Pain Management,PC12 cells,384-well,0.412 - 600.5 μM,Morphine,44.4,90.6,74.6,2.39,74.3,10.25,42.8,Good,0.794,True,Sodium channel activation,Almost avoid difference.,High,False,Similar,714.08,Eric Rasmussen,Executive see include economy peace.
EXP-0069-PROC-2-EXT-1-ASSAY-2,EXP-0069-PROC-2-EXT-1,EXP-0069-PROC-2,EXP-0069,Phyllobates terribilis,2024-02-01,Sodium Channel Assay,Pain Management,DRG neurons,384-well,0.213 - 695.1 μM,Morphine,19.1,14.62,79.9,1.36,80.9,121.37,44.9,Excellent,0.897,True,Sodium channel activation,End one actually able.,High,False,Similar,1318.2,Tiffany Davis,Since traditional economic least paper find.
EXP-0069-PROC-2-EXT-1-ASSAY-3,EXP-0069-PROC-2-EXT-1,EXP-0069-PROC-2,EXP-0069,Phyllobates terribilis,2024-01-20,Sodium Channel Assay,Pain Management,DRG neurons,96-well,0.610 - 100.0 μM,Morphine,50.7,2.18,98.8,2.75,89.5,35.35,39.7,Fair,0.873,True,Sodium channel activation,Wonder probably number become wonder loss morning two.,Low,False,Novel,1086.1,Louis Armstrong,Program hit consider already push brother song.
EXP-0069-PROC-2-EXT-1-ASSAY-4,EXP-0069-PROC-2-EXT-1,EXP-0069-PROC-2,EXP-0069,Phyllobates terribilis,2024-01-26,Sodium Channel Assay,Pain Management,PC12 cells,96-well,0.448 - 968.3 μM,Morphine,34.5,1.45,78.2,2.3,62.8,490.6,26.2,Fair,0.775,False,Sodium channel activation,Leader it difference community hair.,Medium,False,Similar,1072.61,Latoya Gonzales,Time treat per light.
EXP-0069-PROC-2-EXT-1-ASSAY-5,EXP-0069-PROC-2-EXT-1,EXP-0069-PROC-2,EXP-0069,Phyllobates terribilis,2024-01-31,Sodium Channel Assay,Pain Management,PC12 cells,24-well,0.952 - 587.0 μM,Morphine,34.3,7.34,62.9,1.67,30.5,104.71,19.2,Excellent,0.72,True,Sodium channel activation,Gun radio peace church theory level.,High,False,Similar,537.58,Michael Parker,Benefit whole put day space role sure above.
EXP-0070-PROC-1-EXT-1-ASSAY-1,EXP-0070-PROC-1-EXT-1,EXP-0070-PROC-1,EXP-0070,Phyllobates terribilis,2025-06-30,Sodium Channel Assay,Pain Management,PC12 cells,96-well,0.612 - 866.9 μM,Morphine,59.3,4.85,49.4,2.92,67.6,29.08,3.1,Good,0.734,True,Sodium channel activation,Interest future meet reach test rather information as.,Medium,True,Similar,882.96,Kelly Nunez,Customer get her why technology stand store.
EXP-0070-PROC-1-EXT-1-ASSAY-2,EXP-0070-PROC-1-EXT-1,EXP-0070-PROC-1,EXP-0070,Phyllobates terribilis,2025-07-06,Sodium Channel Assay,Pain Management,PC12 cells,96-well,0.590 - 719.8 μM,Morphine,28.0,241.4,48.9,1.86,35.5,56.1,35.4,Fair,0.705,True,Sodium channel activation,Stop we trouble year improve.,Medium,False,Novel,1104.57,Jon Jackson,Character how manage interest soon.
EXP-0070-PROC-1-EXT-2-ASSAY-1,EXP-0070-PROC-1-EXT-2,EXP-0070-PROC-1,EXP-0070,Phyllobates terribilis,2025-06-13,Sodium Channel Assay,Pain Management,DRG neurons,96-well,0.530 - 709.9 μM,Morphine,24.6,4.6,96.6,2.51,93.7,9.38,49.9,Excellent,0.808,True,Sodium channel activation,Organization speak sometimes save million pretty.,Medium,False,Similar,572.49,Malik Fuentes,Win season give success speak.
EXP-0070-PROC-1-EXT-2-ASSAY-2,EXP-0070-PROC-1-EXT-2,EXP-0070-PROC-1,EXP-0070,Phyllobates terribilis,2025-06-17,Sodium Channel Assay,Pain Management,PC12 cells,96-well,0.388 - 358.2 μM,Morphine,64.1,768.27,51.2,2.14,88.3,104.45,7.8,Fair,0.732,True,Sodium channel activation,Every kitchen education floor already.,Medium,True,Similar,664.77,Dawn Hampton,Kind college positive next evening.
EXP-0070-PROC-1-EXT-2-ASSAY-3,EXP-0070-PROC-1-EXT-2,EXP-0070-PROC-1,EXP-0070,Phyllobates terribilis,2025-06-22,Sodium Channel Assay,Pain Management,PC12 cells,96-well,0.652 - 128.2 μM,Morphine,42.2,0.77,59.1,2.82,74.5,10.37,7.6,Excellent,0.819,True,Sodium channel activation,Particularly fire dinner perhaps four agree kid.,High,False,Known,681.87,Diana Camacho,Significant lot account.
EXP-0070-PROC-1-EXT-3-ASSAY-1,EXP-0070-PROC-1-EXT-3,EXP-0070-PROC-1,EXP-0070,Phyllobates terribilis,2025-06-22,Sodium Channel Assay,Pain Management,PC12 cells,24-well,0.214 - 663.8 μM,Morphine,25.4,1.9,82.0,2.17,51.4,564.27,35.5,Poor,0.815,True,Sodium channel activation,Mother cup move understand oil.,Medium,False,Similar,439.37,Lawrence Wright,Here wish modern recent everybody sit listen learn.
EXP-0070-PROC-1-EXT-3-ASSAY-2,EXP-0070-PROC-1-EXT-3,EXP-0070-PROC-1,EXP-0070,Phyllobates terribilis,2025-06-18,Sodium Channel Assay,Pain Management,PC12 cells,96-well,0.820 - 686.8 μM,Morphine,33.7,5.72,67.5,2.71,19.7,27.58,28.9,Excellent,0.94,True,Sodium channel activation,Whose then beautiful ability.,Medium,False,Novel,1064.54,Colleen Cochran,Stuff fire animal scene center.
EXP-0071-PROC-1-EXT-1-ASSAY-1,EXP-0071-PROC-1-EXT-1,EXP-0071-PROC-1,EXP-0071,Halichondria okadai,2023-11-22,MTT Cytotoxicity Assay,Anticancer,HeLa cells,96-well,0.830 - 952.5 μM,Paclitaxel,37.1,469.99,86.9,2.56,3.7,527.46,36.9,Good,0.896,False,Tubulin depolymerization,Might thank later ok deal through.,Medium,False,Similar,1140.52,Julie Holland,Reality young west hour it.
EXP-0071-PROC-1-EXT-1-ASSAY-2,EXP-0071-PROC-1-EXT-1,EXP-0071-PROC-1,EXP-0071,Halichondria okadai,2023-12-07,MTT Cytotoxicity Assay,Anticancer,HeLa cells,384-well,0.580 - 806.3 μM,Cisplatin,54.7,14.05,83.4,2.43,72.6,58.34,38.5,Excellent,0.808,True,Tubulin depolymerization,Easy surface weight.,Low,False,Novel,1492.5,Christina Bowers,Listen born organization site remember serious exist staff.
EXP-0071-PROC-1-EXT-1-ASSAY-3,EXP-0071-PROC-1-EXT-1,EXP-0071-PROC-1,EXP-0071,Halichondria okadai,2023-12-03,MTT Cytotoxicity Assay,Anticancer,A549 cells,384-well,0.528 - 335.4 μM,Paclitaxel,19.6,4318.27,54.7,2.81,56.2,103.55,26.8,Good,0.809,False,Tubulin depolymerization,Theory again pick.,Low,False,Similar,369.69,John Ferguson,Foreign hot with energy thing little plant dark.
EXP-0071-PROC-2-EXT-1-ASSAY-1,EXP-0071-PROC-2-EXT-1,EXP-0071-PROC-2,EXP-0071,Halichondria okadai,2023-12-08,MTT Cytotoxicity Assay,Anticancer,MCF-7 cells,384-well,0.182 - 287.8 μM,Cisplatin,38.7,10.38,52.2,0.72,66.6,448.61,21.7,Excellent,0.731,True,Tubulin depolymerization,Yet tell against beautiful edge.,Medium,False,Similar,1109.36,Jillian Rios,Relationship list operation talk age.
EXP-0071-PROC-2-EXT-1-ASSAY-2,EXP-0071-PROC-2-EXT-1,EXP-0071-PROC-2,EXP-0071,Halichondria okadai,2023-12-10,MTT Cytotoxicity Assay,Anticancer,A549 cells,96-well,0.960 - 325.5 μM,Doxorubicin,47.1,4.94,77.7,2.79,45.8,33.28,31.7,Good,0.852,True,Tubulin depolymerization,Protect shoulder rather improve control level.,Low,True,Similar,798.11,Shannon Ruiz,Series art be suffer record quite.
EXP-0071-PROC-2-EXT-1-ASSAY-3,EXP-0071-PROC-2-EXT-1,EXP-0071-PROC-2,EXP-0071,Halichondria okadai,2023-12-06,MTT Cytotoxicity Assay,Anticancer,A549 cells,384-well,0.636 - 221.3 μM,Cisplatin,19.7,239.09,67.7,1.34,91.1,156.2,7.7,Excellent,0.88,True,Tubulin depolymerization,Walk outside dream responsibility.,Medium,False,Novel,1128.2,Shari Hudson,Could left hair popular.
EXP-0071-PROC-2-EXT-1-ASSAY-4,EXP-0071-PROC-2-EXT-1,EXP-0071-PROC-2,EXP-0071,Halichondria okadai,2023-12-13,MTT Cytotoxicity Assay,Anticancer,HeLa cells,384-well,0.032 - 914.4 μM,Paclitaxel,7.1,168.22,90.6,1.88,72.8,217.81,15.8,Fair,0.886,True,Tubulin depolymerization,Whole whether bill say debate tree marriage.,Medium,False,Novel,712.1,Jill Cook,Sing activity official serve physical send suddenly.
EXP-0071-PROC-2-EXT-1-ASSAY-5,EXP-0071-PROC-2-EXT-1,EXP-0071-PROC-2,EXP-0071,Halichondria okadai,2023-11-30,MTT Cytotoxicity Assay,Anticancer,A549 cells,24-well,0.212 - 152.8 μM,Doxorubicin,23.3,6663.11,65.7,2.16,43.3,8.91,47.4,Excellent,0.765,True,Tubulin depolymerization,Budget air interview American along lawyer.,Medium,False,Similar,1052.85,Joshua Brewer,Most especially why south direction military.
EXP-0071-PROC-2-EXT-1-ASSAY-6,EXP-0071-PROC-2-EXT-1,EXP-0071-PROC-2,EXP-0071,Halichondria okadai,2023-11-29,MTT Cytotoxicity Assay,Anticancer,MCF-7 cells,384-well,0.387 - 186.5 μM,Paclitaxel,33.5,2.51,47.9,2.12,71.0,39.22,47.1,Excellent,0.722,True,Tubulin depolymerization,Leg item tend process real account.,Medium,True,Similar,441.43,Dennis Anderson,Method pass country term.
EXP-0071-PROC-2-EXT-2-ASSAY-1,EXP-0071-PROC-2-EXT-2,EXP-0071-PROC-2,EXP-0071,Halichondria okadai,2023-12-03,MTT Cytotoxicity Assay,Anticancer,HeLa cells,96-well,0.986 - 146.5 μM,Doxorubicin,6.1,13.82,73.1,1.3,25.3,101.43,8.5,Good,0.78,True,Tubulin depolymerization,Than media social skill sound eight school.,Medium,False,Similar,1038.5,Johnathan Stone,Me environment end environment among no occur firm.
EXP-0071-PROC-2-EXT-2-ASSAY-2,EXP-0071-PROC-2-EXT-2,EXP-0071-PROC-2,EXP-0071,Halichondria okadai,2023-11-30,MTT Cytotoxicity Assay,Anticancer,MCF-7 cells,24-well,0.906 - 543.3 μM,Paclitaxel,13.8,26.87,58.3,1.17,12.7,53.45,30.3,Good,0.722,True,Tubulin depolymerization,Democratic customer control personal leave thought job suddenly.,High,False,Novel,1219.21,Brittany Harvey,Buy gun deal.
EXP-0071-PROC-2-EXT-2-ASSAY-3,EXP-0071-PROC-2-EXT-2,EXP-0071-PROC-2,EXP-0071,Halichondria okadai,2023-12-03,MTT Cytotoxicity Assay,Anticancer,HeLa cells,24-well,0.815 - 542.4 μM,Paclitaxel,63.0,5.62,77.8,0.52,40.2,198.44,12.7,Fair,0.934,True,Tubulin depolymerization,Together parent our.,Medium,True,Similar,786.47,Jane Robinson,State close early sure human enter about each.
EXP-0071-PROC-3-EXT-1-ASSAY-1,EXP-0071-PROC-3-EXT-1,EXP-0071-PROC-3,EXP-0071,Halichondria okadai,2023-12-12,MTT Cytotoxicity Assay,Anticancer,A549 cells,384-well,0.549 - 601.4 μM,Doxorubicin,2.1,29.57,57.4,1.6,19.5,46.39,7.8,Good,0.752,False,Tubulin depolymerization,Others or sort every some art.,Medium,True,Similar,964.38,Joel Glass,Brother term physical.
EXP-0071-PROC-3-EXT-1-ASSAY-2,EXP-0071-PROC-3-EXT-1,EXP-0071-PROC-3,EXP-0071,Halichondria okadai,2023-12-12,MTT Cytotoxicity Assay,Anticancer,HeLa cells,24-well,0.378 - 495.5 μM,Cisplatin,39.3,38.63,54.3,0.81,93.8,475.7,40.3,Excellent,0.706,True,Tubulin depolymerization,Democrat next TV above factor customer.,Medium,False,Known,1285.83,Kim Lyons,Value call training feeling themselves site.
EXP-0071-PROC-3-EXT-1-ASSAY-3,EXP-0071-PROC-3-EXT-1,EXP-0071-PROC-3,EXP-0071,Halichondria okadai,2023-12-01,MTT Cytotoxicity Assay,Anticancer,HeLa cells,96-well,0.017 - 798.4 μM,Cisplatin,3.6,4.19,49.5,1.7,29.1,14.3,49.7,Good,0.845,True,Tubulin depolymerization,Note travel argue.,Low,True,Similar,979.77,Elizabeth Roberts,Design might kitchen station outside those only.
EXP-0071-PROC-3-EXT-1-ASSAY-4,EXP-0071-PROC-3-EXT-1,EXP-0071-PROC-3,EXP-0071,Halichondria okadai,2023-12-01,MTT Cytotoxicity Assay,Anticancer,A549 cells,96-well,0.372 - 988.9 μM,Paclitaxel,14.0,26.38,45.1,1.85,91.0,102.49,1.3,Good,0.742,True,Tubulin depolymerization,Wait character store forget quite door stop.,Low,False,Similar,1277.47,Bradley Moore,Teacher could middle catch.
EXP-0071-PROC-3-EXT-2-ASSAY-1,EXP-0071-PROC-3-EXT-2,EXP-0071-PROC-3,EXP-0071,Halichondria okadai,2023-12-07,MTT Cytotoxicity Assay,Anticancer,MCF-7 cells,384-well,0.703 - 795.5 μM,Cisplatin,66.2,8.84,61.7,2.18,22.1,45.31,40.7,Good,0.755,False,Tubulin depolymerization,System only test better gas.,High,False,Similar,312.08,Holly Owens,Similar situation product bad town option.
EXP-0071-PROC-3-EXT-2-ASSAY-2,EXP-0071-PROC-3-EXT-2,EXP-0071-PROC-3,EXP-0071,Halichondria okadai,2023-12-09,MTT Cytotoxicity Assay,Anticancer,HeLa cells,96-well,0.091 - 713.5 μM,Cisplatin,29.0,23.76,60.9,1.37,14.0,198.56,30.1,Good,0.846,True,Tubulin depolymerization,Approach message offer road system.,Medium,False,Novel,1259.99,Sarah Green,Law billion son address remember family never.
EXP-0071-PROC-3-EXT-2-ASSAY-3,EXP-0071-PROC-3-EXT-2,EXP-0071-PROC-3,EXP-0071,Halichondria okadai,2023-12-16,MTT Cytotoxicity Assay,Anticancer,MCF-7 cells,96-well,0.653 - 785.0 μM,Doxorubicin,24.8,8.4,55.4,1.96,34.8,20.99,43.0,Excellent,0.947,True,Tubulin depolymerization,Science those suddenly say member carry effort imagine.,Medium,False,Known,711.96,David Cook,Usually include us get good recently.
EXP-0071-PROC-3-EXT-2-ASSAY-4,EXP-0071-PROC-3-EXT-2,EXP-0071-PROC-3,EXP-0071,Halichondria okadai,2023-11-28,MTT Cytotoxicity Assay,Anticancer,HeLa cells,384-well,0.348 - 373.4 μM,Cisplatin,33.9,15.48,43.3,2.22,76.3,22.46,42.9,Good,0.886,True,Tubulin depolymerization,Happy forward member teach meet.,Low,True,Similar,1399.62,Mary Griffin,Feel should later market manage head.
EXP-0072-PROC-1-EXT-1-ASSAY-1,EXP-0072-PROC-1-EXT-1,EXP-0072-PROC-1,EXP-0072,Phyllobates terribilis,2023-10-31,Sodium Channel Assay,Pain Management,PC12 cells,384-well,0.879 - 40.1 μM,Morphine,63.0,3.45,41.5,1.15,91.7,120.7,33.7,Fair,0.93,True,Sodium channel activation,Have these brother describe.,Medium,False,Similar,835.38,Samuel Doyle,Lot like although management represent.
EXP-0072-PROC-1-EXT-1-ASSAY-2,EXP-0072-PROC-1-EXT-1,EXP-0072-PROC-1,EXP-0072,Phyllobates terribilis,2023-11-02,Sodium Channel Assay,Pain Management,PC12 cells,24-well,0.161 - 18.3 μM,Morphine,22.0,23.88,77.9,2.81,51.8,241.07,42.1,Good,0.781,True,Sodium channel activation,Throughout outside exist story notice say.,High,False,Novel,1472.52,Derek Cortez,Job car question game.
EXP-0072-PROC-1-EXT-1-ASSAY-3,EXP-0072-PROC-1-EXT-1,EXP-0072-PROC-1,EXP-0072,Phyllobates terribilis,2023-10-25,Sodium Channel Assay,Pain Management,DRG neurons,96-well,0.095 - 588.9 μM,Morphine,71.6,563.64,42.4,0.85,51.8,1469.27,49.3,Good,0.919,True,Sodium channel activation,Probably major child hair determine top.,High,False,Novel,708.25,Paula Jordan,Perhaps social heart buy choice.
EXP-0072-PROC-1-EXT-1-ASSAY-4,EXP-0072-PROC-1-EXT-1,EXP-0072-PROC-1,EXP-0072,Phyllobates terribilis,2023-10-26,Sodium Channel Assay,Pain Management,DRG neurons,96-well,0.944 - 79.4 μM,Morphine,35.3,19.12,43.8,1.07,58.3,191.36,5.3,Good,0.806,True,Sodium channel activation,Make quickly however culture.,Medium,False,Novel,694.91,Douglas Richardson,Really dark billion trade.
EXP-0073-PROC-1-EXT-1-ASSAY-1,EXP-0073-PROC-1-EXT-1,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-14,PKC Activation Assay,Cancer/Alzheimer,HeLa cells,384-well,0.610 - 677.2 μM,Cisplatin,6.9,33.47,43.8,2.01,59.8,77.01,1.6,Excellent,0.786,True,PKC modulation,Argue executive hair.,Medium,False,Novel,1462.71,Rachel Gomez,White thought guy itself cost but yeah what.
EXP-0073-PROC-1-EXT-1-ASSAY-2,EXP-0073-PROC-1-EXT-1,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-23,PKC Activation Assay,Cancer/Alzheimer,A549 cells,96-well,0.555 - 135.9 μM,Cisplatin,45.0,66.13,54.8,1.15,96.8,163.4,44.5,Fair,0.78,True,PKC modulation,Data some until low wife.,High,True,Similar,1288.87,Jennifer Brown,Green account write season before me service anything.
EXP-0073-PROC-1-EXT-1-ASSAY-3,EXP-0073-PROC-1-EXT-1,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-24,PKC Activation Assay,Cancer/Alzheimer,A549 cells,96-well,0.260 - 850.2 μM,Doxorubicin,58.2,34.84,83.3,2.29,72.6,17.4,9.3,Excellent,0.779,True,PKC modulation,Bag become treat quite next.,High,False,Similar,1313.01,Anna Robbins,On development new thought sing pattern whole.
EXP-0073-PROC-1-EXT-1-ASSAY-4,EXP-0073-PROC-1-EXT-1,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-20,PKC Activation Assay,Cancer/Alzheimer,MCF-7 cells,384-well,0.348 - 421.5 μM,Doxorubicin,28.5,4.14,98.3,2.84,93.5,65.81,44.1,Excellent,0.865,True,PKC modulation,Property inside model western.,Low,False,Novel,565.33,Victoria Payne,Woman almost head.
EXP-0073-PROC-1-EXT-1-ASSAY-5,EXP-0073-PROC-1-EXT-1,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-10,PKC Activation Assay,Cancer/Alzheimer,HeLa cells,96-well,0.525 - 698.2 μM,Doxorubicin,14.7,22.22,56.6,2.84,62.9,168.69,24.7,Excellent,0.845,True,PKC modulation,Culture bad blue subject community class expect.,Medium,False,Similar,1197.96,Michael Parks,Remain wait item matter amount.
EXP-0073-PROC-1-EXT-1-ASSAY-6,EXP-0073-PROC-1-EXT-1,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-22,PKC Activation Assay,Cancer/Alzheimer,MCF-7 cells,96-well,0.375 - 992.9 μM,Paclitaxel,49.6,726.12,71.3,0.78,79.8,17.23,28.7,Fair,0.899,False,PKC modulation,Program threat myself.,Medium,False,Known,485.89,Kelly Acevedo,Nice past month exist.
EXP-0073-PROC-1-EXT-2-ASSAY-1,EXP-0073-PROC-1-EXT-2,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-17,PKC Activation Assay,Cancer/Alzheimer,MCF-7 cells,96-well,0.838 - 177.6 μM,Cisplatin,15.9,48.33,92.8,1.55,55.1,5.46,9.2,Good,0.766,False,PKC modulation,Mind sell include laugh identify security event.,Low,False,Novel,460.71,Brandy Smith,Federal record control control she.
EXP-0073-PROC-1-EXT-2-ASSAY-2,EXP-0073-PROC-1-EXT-2,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-29,PKC Activation Assay,Cancer/Alzheimer,MCF-7 cells,96-well,0.019 - 791.9 μM,Doxorubicin,15.3,1.9,95.0,2.15,5.0,4.69,1.7,Good,0.75,True,PKC modulation,Factor everything road including ever air.,Low,False,Novel,681.81,Justin Miranda,Seven out its dream.
EXP-0073-PROC-1-EXT-2-ASSAY-3,EXP-0073-PROC-1-EXT-2,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-22,PKC Activation Assay,Cancer/Alzheimer,HeLa cells,96-well,0.955 - 147.6 μM,Cisplatin,22.1,19.0,95.9,0.75,44.6,10.6,2.1,Fair,0.893,True,PKC modulation,Size force behavior realize listen station few participant.,Medium,False,Novel,1069.47,James Griffin,Fill wear himself particular.
EXP-0073-PROC-1-EXT-2-ASSAY-4,EXP-0073-PROC-1-EXT-2,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-16,PKC Activation Assay,Cancer/Alzheimer,HeLa cells,384-well,0.521 - 197.4 μM,Doxorubicin,24.2,15.11,76.6,0.8,63.4,15.0,44.8,Good,0.784,False,PKC modulation,Pattern friend begin force space idea president.,Medium,False,Similar,566.44,Douglas David,Her soldier serve suggest voice source environmental western.
EXP-0073-PROC-1-EXT-3-ASSAY-1,EXP-0073-PROC-1-EXT-3,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-24,PKC Activation Assay,Cancer/Alzheimer,MCF-7 cells,384-well,0.619 - 571.5 μM,Doxorubicin,57.9,208.98,99.5,1.47,79.3,12.02,13.1,Good,0.77,True,PKC modulation,Hospital property space ask today product.,Medium,False,Similar,1421.84,Sara Ray,Drug sign picture thing.
EXP-0073-PROC-1-EXT-3-ASSAY-2,EXP-0073-PROC-1-EXT-3,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-23,PKC Activation Assay,Cancer/Alzheimer,HeLa cells,96-well,0.071 - 375.6 μM,Doxorubicin,38.7,1200.53,72.9,1.11,76.7,355.72,5.3,Excellent,0.75,True,PKC modulation,Entire nice case tough.,Medium,False,Novel,1187.25,Daniel Tucker,Similar apply hit Republican data including turn.
EXP-0073-PROC-1-EXT-3-ASSAY-3,EXP-0073-PROC-1-EXT-3,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-30,PKC Activation Assay,Cancer/Alzheimer,A549 cells,96-well,0.358 - 630.8 μM,Doxorubicin,64.2,131.13,74.2,1.74,81.0,1040.28,3.5,Good,0.921,True,PKC modulation,White many each up skin foreign his.,Medium,False,Known,1003.55,Stacy Lowe,Production prepare program so head song maybe.
EXP-0073-PROC-2-EXT-1-ASSAY-1,EXP-0073-PROC-2-EXT-1,EXP-0073-PROC-2,EXP-0073,Bugula neritina,2026-03-13,PKC Activation Assay,Cancer/Alzheimer,MCF-7 cells,384-well,0.681 - 631.9 μM,Paclitaxel,13.4,0.56,73.6,2.35,9.0,65.13,26.3,Excellent,0.854,False,PKC modulation,Quality approach good attack same trouble PM.,High,False,Similar,654.44,Jeff Fowler,Enough why trip close already in effort its.
EXP-0073-PROC-2-EXT-1-ASSAY-2,EXP-0073-PROC-2-EXT-1,EXP-0073-PROC-2,EXP-0073,Bugula neritina,2026-03-14,PKC Activation Assay,Cancer/Alzheimer,HeLa cells,24-well,0.193 - 40.4 μM,Doxorubicin,41.7,2.46,76.1,2.88,97.9,84.26,44.5,Good,0.902,True,PKC modulation,Third son concern article character.,High,False,Novel,551.24,Ms. Jessica Bryant,Tend case economic bar.
EXP-0074-PROC-1-EXT-1-ASSAY-1,EXP-0074-PROC-1-EXT-1,EXP-0074-PROC-1,EXP-0074,Salinispora tropica,2023-09-12,Proteasome Inhibition,Multiple Myeloma,HEK293 cells,96-well,0.648 - 451.1 μM,Standard Control,33.8,3103.28,53.1,1.79,26.3,3.11,10.9,Good,0.769,True,Proteasome inhibition,Behavior wife girl want against future hear.,Low,True,Similar,303.31,Danny Koch,Floor myself personal writer treatment strategy remember.
EXP-0074-PROC-1-EXT-1-ASSAY-2,EXP-0074-PROC-1-EXT-1,EXP-0074-PROC-1,EXP-0074,Salinispora tropica,2023-09-14,Proteasome Inhibition,Multiple Myeloma,HEK293 cells,96-well,0.128 - 12.1 μM,Standard Control,14.5,51.8,60.4,2.17,51.2,116.77,45.3,Excellent,0.714,False,Proteasome inhibition,Test little interest report daughter take public.,High,True,Known,1275.81,Amber Ramirez,Daughter benefit I turn season.
EXP-0074-PROC-1-EXT-2-ASSAY-1,EXP-0074-PROC-1-EXT-2,EXP-0074-PROC-1,EXP-0074,Salinispora tropica,2023-09-06,Proteasome Inhibition,Multiple Myeloma,HEK293 cells,96-well,0.698 - 643.2 μM,Standard Control,56.4,8.79,49.1,1.57,70.5,5.63,34.9,Excellent,0.877,True,Proteasome inhibition,Past back statement amount hair camera bank.,Medium,False,Similar,670.52,Jimmy Roberson,Oil short gun out free.
EXP-0074-PROC-1-EXT-2-ASSAY-2,EXP-0074-PROC-1-EXT-2,EXP-0074-PROC-1,EXP-0074,Salinispora tropica,2023-08-25,Proteasome Inhibition,Multiple Myeloma,HEK293 cells,384-well,0.907 - 443.5 μM,Standard Control,27.2,0.52,79.2,2.83,13.5,18.37,28.5,Excellent,0.924,False,Proteasome inhibition,List reflect goal per.,Medium,False,Similar,420.14,Brian Roberts,Tough mean create fine test physical.
EXP-0074-PROC-1-EXT-3-ASSAY-1,EXP-0074-PROC-1-EXT-3,EXP-0074-PROC-1,EXP-0074,Salinispora tropica,2023-09-04,Proteasome Inhibition,Multiple Myeloma,HEK293 cells,96-well,0.587 - 132.6 μM,Standard Control,12.5,88.88,90.6,0.76,20.6,183.23,41.8,Fair,0.88,False,Proteasome inhibition,Rule score hand determine into action seem.,Medium,True,Novel,1267.15,Veronica Rodriguez,Onto explain sound cut least executive language.
EXP-0074-PROC-1-EXT-3-ASSAY-2,EXP-0074-PROC-1-EXT-3,EXP-0074-PROC-1,EXP-0074,Salinispora tropica,2023-09-05,Proteasome Inhibition,Multiple Myeloma,HEK293 cells,24-well,0.336 - 773.2 μM,Standard Control,8.5,196.09,45.2,1.79,16.8,54.08,44.8,Fair,0.908,True,Proteasome inhibition,Analysis early participant kitchen.,Medium,False,Similar,1420.7,Brandon Gutierrez,Goal task compare cut beat including.
